Tweet,Tweet timestamp,Location,Sentiment
"@ReesThatcher @realjuliasong Again lucky, you don\u2019t have to fit the parameters to get it. Ask some of the 20-30 year olds.",09-02-2021 18:04,Vancouver,Negative
A female House Finch sings from the blackberry shrubbery during the years first snow. #photography\u2026 https://t.co/tdWIbpQT9o,09-02-2021 18:04,Vancouver,Positive
#NewMusic #NewMusicAlert #Spotify #NP #NowPlaying #RT #Retweet #NewSong #IndieMusic #CanCon #playlist #subscribe\u2026 https://t.co/Rlxpeir5jp,09-02-2021 18:04,Vancouver,Positive
#CFEesM\xe9xico,09-02-2021 18:04,Vancouver,Negative
@ThatOneWIGuy #FuckBell,09-02-2021 18:04,Vancouver,Negative
#NewMusic #NewMusicAlert #Spotify #NP #NowPlaying #RT #Retweet #NewSong #IndieMusic #CanCon #playlist #subscribe\u2026 https://t.co/6tSnkjP5Kx,09-02-2021 18:04,Vancouver,Positive
"@ShadowLakeDog You are so Thoughtful, Kindness matters\ud83d\ude0a",09-02-2021 18:04,Vancouver,Negative
@DonnieandTheMoj you guys are fantastic and loved listening to you \ud83d\ude14\ud83d\ude21,09-02-2021 18:04,Vancouver,Positive
#NewMusic #NewMusicAlert #Spotify #NP #NowPlaying #RT #Retweet #NewSong #IndieMusic #CanCon #playlist #subscribe\u2026 https://t.co/y1SoKvxT7b,09-02-2021 18:04,Vancouver,Positive
@omarcanuck \ud83e\udd1a,09-02-2021 18:04,Vancouver,Negative
@WFLBC I think so too. The podcasts are gonna be \ud83d\udd25 - the reporters can have creative freedom too (if they choose to go that route),09-02-2021 18:04,Vancouver,Negative
@LisaADonoghue3 Sending lots of prayers Lisa,09-02-2021 18:04,Vancouver,Positive
"Male #bufflehead were enjoying fishing @burnabylakepark @ Burnaby, British Columbia https://t.co/1CTTmOxKPV",09-02-2021 18:04,Vancouver,Positive
"Do you know what guys?\n#PizzaDay Fuck ya!!! \ud83c\udf55\n#Montreal, #Quebec. \ud83c\udde8\ud83c\udde6\n https://t.co/Vw16ReAD3w",09-02-2021 18:05,Vancouver,Negative
#MetanseLaCartaPorElAsterisco #IntelectualesGolpistas,09-02-2021 18:05,Vancouver,Negative
"Imma just fuck off back to SL, the western world be movin wayyy to quick",09-02-2021 18:05,Vancouver,Positive
@PosseRecovery August 17 2012,09-02-2021 18:05,Vancouver,Negative
https://t.co/HnFA422WCx,09-02-2021 18:05,Vancouver,Positive
@munarocris \xc9 bom amiga?,09-02-2021 18:05,Vancouver,Negative
@gregolear Hey Greg: Read part 2 and it was so good. The funding for Gorsuch came through Wellspring which was JCN.\u2026 https://t.co/TgaUnEqY9R,09-02-2021 18:05,Vancouver,Positive
"@RealBookMaker00 @realjuliasong Your choice, hope it goes well for you.",09-02-2021 18:05,Vancouver,Negative
"@iammarcthomas Anything to help https://t.co/si1tghfMXY, mental health brand.\n\nGetting on them tonight!",09-02-2021 18:05,Vancouver,Positive
\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,09-02-2021 18:05,Vancouver,Negative
@bell can you please fire benning while you\u2019re at it to! #benningout,09-02-2021 18:05,Vancouver,Negative
Bots scary me.,09-02-2021 18:05,Vancouver,Negative
I\u2019m too old to understand bots.,09-02-2021 18:05,Vancouver,Positive
@OnyxMagicHands What did you do?,09-02-2021 18:05,Vancouver,Negative
"@BaderAlnzal Nawww, you are!",09-02-2021 18:05,Vancouver,Negative
PHE 11/12 Golden Ears Lower Falls Hike. #becomingfullyalive @SurreyChristian @EngbersSean https://t.co/zZ0Y65prjY,09-02-2021 18:05,Vancouver,Positive
\ud83e\udd7a,09-02-2021 18:05,Vancouver,Negative
@WsMum2013 That\u2019s no \u201cjust\u201d!!!,09-02-2021 18:05,Vancouver,Negative
"This job is now open at Starbucks in #Richmond, BC. Follow us and turn on mobile alerts to hear about jobs like the\u2026 https://t.co/gvWLyEus1g",09-02-2021 18:06,Vancouver,Positive
@tfyhpodcast I believe that,09-02-2021 18:06,Vancouver,Positive
https://t.co/1X0d277JWj,09-02-2021 18:06,Vancouver,Positive
@munarocris OBROGADA bb acho que vou baixar,09-02-2021 18:06,Vancouver,Negative
"@StellaKarameloh @DavidSimsGame @SimGuruAlana @SimGuruMegz I suspect the players who got them for free, had some ot\u2026 https://t.co/C2VEqx4GWs",09-02-2021 18:06,Vancouver,Positive
#FilmTwitter #CinephileDogpile the wonderful character actor #CiaranHinds has a birthday today!\u2764\ufe0f What\u2019s your favou\u2026 https://t.co/1qVQteJm4W,09-02-2021 18:06,Vancouver,Positive
Good Morning Everyone \ud83e\udd70,09-02-2021 18:06,Vancouver,Positive
@aquela_raba Kkkkkkkkk e eu trouxa achando que ia ser diferente cmg,09-02-2021 18:06,Vancouver,Negative
"Just posted a photo @ Coquitlam, British Columbia https://t.co/XpLXg2fxFd",09-02-2021 18:06,Vancouver,Positive
@ScottRintoul \ud83d\udc4d\ud83c\udffc\ud83d\udc4d\ud83c\udffc,09-02-2021 18:06,Vancouver,Negative
"@Beachbumjules As a society, it has no contractual relationship with the SC or with government. Not their job.",09-02-2021 18:06,Vancouver,Positive
@patersonjeff Sending love Jpat. You boys will land on your feet. Truly the greatest group of guys to grace the airwaves of Vancouver. \ud83d\ude4f\ud83c\udffd\u2764,09-02-2021 18:06,Vancouver,Positive
https://t.co/fhAuUEOSqL,09-02-2021 18:06,Vancouver,Positive
@ScChouffot Thanks Steve. \ud83e\udd70. Do enjoy the rest of your afternoon. \ud83d\udc4d,09-02-2021 18:06,Vancouver,Positive
@BrentRichter @NorthShoreNews Poor guy. Glad he\u2019s okay ... he\u2019ll need some snuggle time with his parents after a night like that,09-02-2021 18:06,Vancouver,Positive
@_ekane Same \ud83e\udd7a\u2764\ufe0f https://t.co/XcQYeRBj9q,09-02-2021 18:06,Vancouver,Positive
a mais gata da edi\xe7\xe3o f\xe1cil,09-02-2021 18:06,Vancouver,Negative
@ShootwAuthority People losing it out here! 1040 was a staple.,09-02-2021 18:07,Vancouver,Negative
Pues s\xed. Pero as\xed es la oposici\xf3n moralmente derrotada y la verdad preocupa que NO haya nuevos cuadros pol\xedticos co\u2026 https://t.co/8BvKCkzngO,09-02-2021 18:07,Vancouver,Positive
@TomJChicago How did the  marauders know about office locations and the tunnels?,09-02-2021 18:07,Vancouver,Negative
Rapaz,09-02-2021 18:07,Vancouver,Negative
Eu esqueci qq eu ia tuitar,09-02-2021 18:07,Vancouver,Negative
meus mi\xf3jos,09-02-2021 18:07,Vancouver,Negative
When you find out your local sports radio station is gutted abruptly. #BOYCOTTBel https://t.co/4R7S6Tdd0Y,09-02-2021 18:07,Vancouver,Positive
@BrentRichter I don\u2019t understand how they can leave the mountain open.,09-02-2021 18:07,Vancouver,Negative
@cjbearcpfc Absolutely.\n\nOur CBs are so exposed by their foot speed.\n\nIt's a shame as Cahill and Dann are still dec\u2026 https://t.co/Cs7t0ZnOtS,09-02-2021 18:07,Vancouver,Negative
Great job @Sportsnet650 on covering the end of #TSN1040. It\u2019s not a rivalry today... it just sucks all the way arou\u2026 https://t.co/2eOvdGNbkw,09-02-2021 18:07,Vancouver,Positive
@adater Torts,09-02-2021 18:07,Vancouver,Negative
@aquela_raba Faz parte tudo bei,09-02-2021 18:07,Vancouver,Negative
@Cazzy @builddensity @cogno Also ftr - how do you know I have a mortgage (lolololololololololololol I can dream ok?),09-02-2021 18:07,Vancouver,Positive
\ud83d\ude44,09-02-2021 18:07,Vancouver,Negative
@BlakePriceTSN @mattsekeres Can\u2019t wait for you guys to find a new home. Hopefully together still. Not sure if y\u2019all feel that way tho! \ud83d\ude2c,09-02-2021 18:07,Vancouver,Positive
Imagina voc\xea entrar no BBB com a turma do Camarote e se tornar parte do elenco de apoio... https://t.co/ZamYFxELSz,09-02-2021 18:07,Vancouver,Positive
"@finalgirlnic My gamer buddy is relentlessly recommending this to me, I need to get on it",09-02-2021 18:07,Vancouver,Negative
"Just posted a photo @ Vancouver, British Columbia https://t.co/4leaNbzXGR",09-02-2021 18:07,Vancouver,Positive
@BlakePriceTSN @mattsekeres I\u2019m sure I speak for almost everyone when I say I would gladly pay a subscription to he\u2026 https://t.co/2tt8Nex3DZ,09-02-2021 18:08,Vancouver,Positive
@cpfc_xtra I think Derry or McCarthy represent better paths than retaining Hodgson.\n\nAs the U23s/U18s will likely b\u2026 https://t.co/jmcJrLRXpb,09-02-2021 18:08,Vancouver,Positive
Why do Americans eat like they have free healthcare?,09-02-2021 18:08,Vancouver,Negative
"@joelockhart Self preservation is the primary concern. If they  only see this on \u201cit\u2019s\u201d road, so be it. Teeny tiny\u2026 https://t.co/UnOCol8Wn2",09-02-2021 18:08,Vancouver,Positive
Is Columbus that bad of a place or is Torts just running everyone out of town ?,09-02-2021 18:08,Vancouver,Negative
"@ParkerBoudreaux thanks for the follow back, You\u2019re a beasttt\ud83d\udd25\ud83d\udd25",09-02-2021 18:08,Vancouver,Positive
@mrspanstreppon Well there is so much detail. FBI folk are wading through and waiting for Merrick Garland.,09-02-2021 18:08,Vancouver,Positive
\ud83d\udc47\ud83d\udc47\ud83d\udc47,09-02-2021 18:08,Vancouver,Negative
I finished another challenge with @myvmission - these are so fun. https://t.co/9ESokVrkM8,09-02-2021 18:08,Vancouver,Positive
And we\u2019re back to dine-in service 7 days/week! Join us for lunch today! @ Browns Socialhouse QE Theatre https://t.co/idW7nvMqld,09-02-2021 18:08,Vancouver,Positive
@dolphinaphinity And to win the lottery? \ud83d\udcb0,09-02-2021 18:08,Vancouver,Negative
Mano to num inferno astral brabissimo meu carregador do pc quebrou domingo a\xed as maluca brigam comigo ontem da\xed che\u2026 https://t.co/KgOUFJSlFq,09-02-2021 18:08,Vancouver,Positive
@sarah_jbd Ha! Phew. You honestly just never know what might get picked up \ud83d\ude2c,09-02-2021 18:08,Vancouver,Positive
@michelle_mattar Glad to hear the earth is still around in 2024,09-02-2021 18:08,Vancouver,Positive
I want to fight Bell Management. You guys are worst the Jim Benning. #BoycottBell,09-02-2021 18:08,Vancouver,Negative
Propongo que se quiten la careta los pat\xe9ticos opositores c\xednicos sin \xe9tica y dignidad.\n\nLos abajofirmantes son la\u2026 https://t.co/honhD4Ly8Y,09-02-2021 18:08,Vancouver,Positive
@moodandnoise I\u2019ve started to have dreams again and it\u2019s weird and coincides with these glasses. I\u2019m sure it\u2019s not related but still odd.,09-02-2021 18:08,Vancouver,Negative
"Fuck, can't even type properly right now. So annoyed ahhhh #boycottbell",09-02-2021 18:08,Vancouver,Negative
What\u2019s 1995 ? His weight?,09-02-2021 18:09,Vancouver,Negative
@cpfc_xtra Invest into some CBs and move forward with an squad like:\n\n-----------Mateta\n---Zaha--Eze--BP/Banks\n----\u2026 https://t.co/zf0hJG1kQA,09-02-2021 18:09,Vancouver,Positive
@OyeCielitoLindo #MySweetieCottonhead\ud83e\uddd3\ud83c\udffd #AMLOesmuchapieza,09-02-2021 18:09,Vancouver,Negative
I can\u2019t even tell you what is going on right now. The news about TSN 1040 in Vancouver is stunning. Completely flab\u2026 https://t.co/ECtsXIa41Z,09-02-2021 18:09,Vancouver,Positive
@TheFalconer Oh wow! Now I understand tweets on my timeline. Sad day.,09-02-2021 18:09,Vancouver,Negative
"According to @Tesla Vancouver, BC, \ud83c\udde8\ud83c\udde6:\n\n1 @Bitcoin ( Just under $60,000 CDN as of 02/09/21 ) is enough to buy 1\u2026 https://t.co/dm98DUsct0",09-02-2021 18:09,Vancouver,Positive
@BlakePriceTSN @mattsekeres Would love to hear you and Matt in some capacity soon! Good luck. (I recently was affec\u2026 https://t.co/TgaLrPwxvl,09-02-2021 18:09,Vancouver,Positive
Just Brutal! #TSN1040 https://t.co/9Om33M8Oue,09-02-2021 18:09,Vancouver,Positive
@FriedgeHNIC Why would Burkie do that? Much more stable life in the media,09-02-2021 18:09,Vancouver,Positive
"Just posted a photo @ Port Moody, British Columbia https://t.co/u5swoHPrRP",09-02-2021 18:09,Vancouver,Positive
@mrspanstreppon Can you imagine how his trolls booked the $553b given away by Mnuchkin? How they didn\u2019t track the $\u2026 https://t.co/pLahCe4VQk,09-02-2021 18:09,Vancouver,Positive
Hey @JayOnrait. I know you already addressed the layoffs but can you do it again for all the radio guys today? Enough is enough.,09-02-2021 18:09,Vancouver,Positive
@FarhanLaljiTSN @TSN1040 @mattsekeres @BlakePriceTSN @patersonjeff @HalfordTSN @JasonBroughTSN @DonTaylor5 Will mis\u2026 https://t.co/MuR7YIDNgR,09-02-2021 18:09,Vancouver,Positive
@bkohatl @momoe50 @DonaldJTrumpJr Pure slime,09-02-2021 18:09,Vancouver,Negative
Made possible thanks to the generous support of @BCGovNews and @lorennancke \ud83d\ude4f,09-02-2021 18:09,Vancouver,Positive
"As Valentine's Day approaches, keep your eyes peeled for Special pink labels around the shop. \ud83d\ude09 \n\ud83d\udc40\ud83d\udc98 #loveyourbuds\u2026 https://t.co/zODRS44d7u",09-02-2021 18:09,Vancouver,Positive
@BlakePriceTSN @mattsekeres Blake. Thanks to you all for the hours of my life during my commute you made bearable.  You will be missed,09-02-2021 18:09,Vancouver,Negative
Praying for those families who may have lost loved ones in another senseless mass shooting in Buffalo,09-02-2021 18:09,Vancouver,Positive
https://t.co/DXIpmruwhI,09-02-2021 18:10,Vancouver,Positive
#IndianArmy #pow #kargil #1971heroes #10Tak #Republic #ndtv #PMNarendraModi #NarendraModi https://t.co/VZKBZiRF1X,09-02-2021 18:10,Vancouver,Positive
\xa1Buenas noticias!\n\ud83d\udc47\ud83c\udffd\ud83d\udc47\ud83c\udffd\ud83d\udc47\ud83c\udffd,09-02-2021 18:10,Vancouver,Negative
@Bell_Support Suck my left nut,09-02-2021 18:10,Vancouver,Negative
"@heyfriesen Also you need control. If it won\u2019t happen on its own, let\u2019s get things checked. Let\u2019s make a plan. Let\u2019\u2026 https://t.co/9ArUse3KlV",09-02-2021 18:10,Vancouver,Positive
"@BlakePriceTSN @mattsekeres Blake, you did a tremendous job and I\u2019m sorry to hear about this. I have no doubt you\u2019l\u2026 https://t.co/XAGLNulIHo",09-02-2021 18:10,Vancouver,Negative
@IsaiahFrederick \ud83d\ude2d\ud83d\ude2d,09-02-2021 18:10,Vancouver,Negative
@moodandnoise @RobHodkinson Well that\u2019s practically benevolent.,09-02-2021 18:10,Vancouver,Negative
Wow! In complete shock and saddened over #team1040 being gutted today. As a kid I grew up listening to @Canucks gam\u2026 https://t.co/ab0fBAccUs,09-02-2021 18:10,Vancouver,Positive
As a fan I even was lucky enough to meet @BlakePriceTSN and @mattsekeres a few times at local events. Such nice and\u2026 https://t.co/q0CPUEnR3F,09-02-2021 18:10,Vancouver,Positive
They asked the tough questions and held the @Canucks team over the years accountable. And they always did It with c\u2026 https://t.co/H1NrBWjxqx,09-02-2021 18:10,Vancouver,Positive
@racheldoerrie Bell mist lost all my respect from what happened on air today,09-02-2021 18:10,Vancouver,Negative
"Happy 6th gotcha day to the sweetest, kindest, most patient, silliest girl!!! And happy 8th birthday, since we don'\u2026 https://t.co/LAn4FLZD3g",09-02-2021 18:10,Vancouver,Positive
"@tazjam Following the rules gives us more freedom. The 49th is just a line, we\u2019re not as regulated as you may think.",09-02-2021 18:10,Vancouver,Negative
"Surprised he even signed anywhere to begin with, washed.",09-02-2021 18:10,Vancouver,Negative
@JoaquinCastrotx @gtconway3d https://t.co/y70LeHxcWi,09-02-2021 18:10,Vancouver,Positive
Just posted a photo @ Metro Vancouver https://t.co/9hgPjj15uY,09-02-2021 18:10,Vancouver,Positive
@JustinTrudeau investigate @Bell .,09-02-2021 18:10,Vancouver,Negative
Le partage...,09-02-2021 18:11,Vancouver,Negative
This is where I got to learn about other people I now follow like @patersonjeff. Where I got to keep enjoying\u2026 https://t.co/mu2extb2R2,09-02-2021 18:11,Vancouver,Positive
"Somehow, this is not a @brittlestar sketch. It is actually real \ud83d\ude36\n\nMaybe we should just skip straight to Wednesday\u2026 https://t.co/Qjwo2scIAm",09-02-2021 18:11,Vancouver,Positive
Siempre he dicho que yo me esperar\xe9 a que salga la versi\xf3n cubana huntada o fumada. Pero esto lo cambia todo\ud83d\udc47\ud83c\udffd ahor\u2026 https://t.co/zWnpOMiXao,09-02-2021 18:11,Vancouver,Positive
"@ElizaKellee @realjuliasong Agreed to a point. They do filter out \u201clarge droplets\u201d ,  the ones that travel the furt\u2026 https://t.co/DTKucvsY38",09-02-2021 18:11,Vancouver,Positive
@Sportsnet here's your chance to scoop up @BlakePriceTSN @mattsekeres,09-02-2021 18:11,Vancouver,Negative
also!  speak/write multiple languages and have million tiktok followers,09-02-2021 18:11,Vancouver,Positive
@moodandnoise @RobHodkinson Lol. So much d\xe9j\xe0 vu for how often this has happened to my husband. He can always tell\u2026 https://t.co/rTYdWeuYMp,09-02-2021 18:11,Vancouver,Negative
Is @Bell in cahoots with @Canucks\n\nLet's take away from the crappy ass Nucks this season by this atrocity and let p\u2026 https://t.co/MEYM8YB7BY,09-02-2021 18:11,Vancouver,Positive
the morning show was comedy\ud83d\ude29,09-02-2021 18:11,Vancouver,Positive
Pessoas que fogem da terapia s\xe3o as que mais precisam n\xe9,09-02-2021 18:11,Vancouver,Negative
@danihuntley I sense a wee bit of sarcasm?,09-02-2021 18:11,Vancouver,Positive
bagal ng oras \ud83d\ude22,09-02-2021 18:11,Vancouver,Negative
"@DonTaylor5 \u201cSay It Ain\u2019t So\u201d, Weezer. https://t.co/MJsdZ6iJaD Mr. Sports Page. Hope this isnt the last time we hea\u2026 https://t.co/Z2NkOjEGLr",09-02-2021 18:11,Vancouver,Positive
"@LewinWesley Ratings-wise, TSN was the (way) stronger sports station. \nBut, compared to other stations in the marke\u2026 https://t.co/MPBtZdrLJE",09-02-2021 18:11,Vancouver,Positive
@Corey_Borealis They must not think they fucked up,09-02-2021 18:11,Vancouver,Negative
"@BlakePriceTSN @mattsekeres Yes, my echo of this sucks! All the best Blake and Matt. Sad day in #Vancouver sports radio.",09-02-2021 18:11,Vancouver,Negative
"Say yes to the new address with Stylianou Real Estate Group, the #1 team at @WestmarRealty. Allow us to walk you th\u2026 https://t.co/Nmbh4V1BuJ",09-02-2021 18:11,Vancouver,Positive
Just posted a photo @ Ladner https://t.co/f30ZhM7zBu,09-02-2021 18:12,Vancouver,Positive
@mtgreenee May be this will teach you something that you missed growing up. Accountability   Resign @mtgreenee https://t.co/mwoqCuSyzI,09-02-2021 18:12,Vancouver,Negative
A soft pink sunset along the Icefields Parkway between Jasper &amp; Banff. \nCanon Elan 7 with Kodak Portra 400\u2026 https://t.co/hkn7eoJhzV,09-02-2021 18:12,Vancouver,Positive
"Just posted a photo @ Surrey, British Columbia https://t.co/JlfDPDQHaF",09-02-2021 18:12,Vancouver,Positive
@danriccio_ He\u2019s been the most consistent defensive D compares to the rest.  Never gave up on him and see how he is now is great!,09-02-2021 18:12,Vancouver,Positive
@risingaction https://t.co/yIGpMRVGio,09-02-2021 18:12,Vancouver,Positive
@leftforcamus Somos 2,09-02-2021 18:12,Vancouver,Negative
